,Suburb,Type,Landsize,BuildingArea,Rooms,Bathroom,Bedroom2,YearBuilt,Price,Postcode,zipcode,price,weekly_price,monthly_price
270,Armadale,h,421.0,,4,3.0,4.0,,3660000.0,3143.0,,,,
271,Armadale,u,0.0,76.0,2,1.0,1.0,1970.0,520000.0,3143.0,,,,
272,Armadale,h,709.0,251.0,4,1.0,4.0,1900.0,3625000.0,3143.0,,,,
273,Armadale,h,563.0,333.0,4,3.0,4.0,2000.0,4200000.0,3143.0,,,,
274,Armadale,t,103.0,3.0,3,1.0,3.0,2000.0,1101000.0,3143.0,,,,
275,Armadale,h,617.0,285.0,3,2.0,3.0,1998.0,3512500.0,3143.0,,,,
276,Armadale,h,544.0,,4,3.0,4.0,,2000000.0,3143.0,,,,
277,Armadale,u,0.0,91.0,3,1.0,2.0,1940.0,869000.0,3143.0,,,,
278,Armadale,h,617.0,,5,2.0,5.0,,2810000.0,3143.0,,,,
279,Armadale,u,0.0,,2,1.0,3.0,,565000.0,3143.0,,,,
280,Armadale,u,0.0,53.0,1,1.0,1.0,2013.0,567000.0,3143.0,,,,
281,Armadale,u,0.0,,2,0.0,2.0,,546000.0,3143.0,,,,
282,Armadale,u,0.0,,2,1.0,2.0,1980.0,471500.0,3143.0,,,,
283,Ascot Vale,u,0.0,,2,1.0,3.0,,455000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
284,Ascot Vale,h,298.0,108.0,3,1.0,3.0,1920.0,940000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
285,Ascot Vale,u,0.0,62.0,2,1.0,2.0,1980.0,467000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
286,Ascot Vale,h,277.0,174.0,3,2.0,3.0,1910.0,1380000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
287,Ascot Vale,u,423.0,62.0,2,1.0,2.0,1970.0,490000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
288,Ascot Vale,h,478.0,270.0,4,3.0,4.0,1900.0,1850000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
289,Ascot Vale,h,623.0,,3,1.0,3.0,1938.0,1284000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
290,Ascot Vale,h,285.0,128.0,3,2.0,3.0,1900.0,971000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
291,Ascot Vale,h,214.0,77.0,2,1.0,2.0,1890.0,710000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
292,Ascot Vale,h,1014.0,435.0,6,3.0,6.0,1887.0,2425000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
293,Ascot Vale,h,226.0,92.0,2,1.0,2.0,1920.0,750000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
294,Ascot Vale,h,269.0,109.0,2,1.0,2.0,1900.0,1053000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
295,Ascot Vale,h,417.0,168.0,3,1.0,3.0,1900.0,1377000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
296,Ascot Vale,h,350.0,125.0,3,1.0,3.0,1904.0,970000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
297,Ascot Vale,h,330.0,,2,1.0,2.0,,940000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
298,Ascot Vale,h,118.0,79.0,2,1.0,2.0,1890.0,751000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
299,Ascot Vale,h,173.0,102.0,2,1.0,2.0,1900.0,950000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
300,Ascot Vale,u,228.0,90.0,2,1.0,2.0,1995.0,685000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
301,Ascot Vale,h,594.0,148.0,3,1.0,4.0,1960.0,1230000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
302,Ascot Vale,h,0.0,,2,1.0,2.0,,636500.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
303,Ascot Vale,h,317.0,,3,1.0,3.0,,910000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
304,Ascot Vale,h,226.0,87.0,2,1.0,2.0,1900.0,770000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
305,Ascot Vale,h,229.0,,3,2.0,3.0,2011.0,960000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
306,Ascot Vale,h,300.0,185.0,4,1.0,4.0,1890.0,890000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
307,Ascot Vale,h,170.0,,2,1.0,2.0,,965000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
308,Ascot Vale,h,487.0,131.0,3,1.0,3.0,1900.0,1440000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
309,Ascot Vale,h,255.0,,2,1.0,2.0,,955000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
310,Ascot Vale,u,0.0,,2,1.0,2.0,2010.0,450000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
311,Ascot Vale,h,431.0,,3,1.0,3.0,1950.0,801000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
312,Ascot Vale,h,440.0,120.0,3,2.0,3.0,1955.0,1000000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
313,Ascot Vale,h,532.0,147.0,3,2.0,3.0,1950.0,1435000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
314,Ascot Vale,u,0.0,58.0,1,1.0,1.0,1972.0,390000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
315,Ascot Vale,h,495.0,139.0,3,2.0,3.0,1920.0,1425000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
316,Ascot Vale,h,683.0,232.0,4,2.0,3.0,1978.0,1340000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
317,Ascot Vale,h,263.0,117.0,3,1.0,3.0,1910.0,955000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
318,Ascot Vale,h,559.0,195.0,4,2.0,4.0,1920.0,1100000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
319,Ascot Vale,h,308.0,,3,2.0,3.0,,1255000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
320,Ascot Vale,u,0.0,62.0,2,1.0,2.0,1978.0,432000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
321,Ascot Vale,h,562.0,204.0,4,3.0,4.0,1890.0,1640000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
322,Ascot Vale,h,461.0,286.0,6,2.0,4.0,1900.0,1430000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
323,Ascot Vale,u,301.0,104.0,2,1.0,2.0,1995.0,610000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
324,Ascot Vale,h,491.0,127.0,3,3.0,3.0,1950.0,940000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
325,Ascot Vale,h,242.0,110.0,3,1.0,3.0,1920.0,890000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
326,Ascot Vale,h,617.0,149.0,3,2.0,3.0,1930.0,1180000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
327,Ascot Vale,h,597.0,180.0,4,2.0,4.0,1939.0,1480000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
328,Ascot Vale,h,387.0,,2,1.0,2.0,,1150000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
329,Ascot Vale,h,575.0,,3,1.0,3.0,,1350000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
330,Ascot Vale,h,521.0,,5,2.0,5.0,,1905000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
331,Ascot Vale,t,146.0,132.0,2,2.0,2.0,2015.0,865000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
332,Ascot Vale,t,113.0,,2,2.0,2.0,1998.0,705000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
333,Ascot Vale,u,0.0,62.0,2,1.0,2.0,1975.0,442000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
334,Ascot Vale,u,0.0,,2,2.0,2.0,,540000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
335,Ascot Vale,h,506.0,110.0,3,1.0,3.0,1920.0,1037500.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
336,Ascot Vale,t,318.0,160.0,3,2.0,3.0,2013.0,1050000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
337,Ascot Vale,u,0.0,65.0,2,1.0,2.0,1970.0,440000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
338,Ascot Vale,h,325.0,,2,1.0,2.0,,1010000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
339,Ascot Vale,h,418.0,158.0,4,2.0,4.0,1900.0,1430000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
340,Ascot Vale,u,0.0,,2,1.0,2.0,,570000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
341,Ascot Vale,u,0.0,,2,1.0,2.0,,690000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
342,Ascot Vale,h,414.0,,3,1.0,3.0,,1291000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
343,Ascot Vale,h,272.0,157.0,3,2.0,3.0,1900.0,1130000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
344,Ascot Vale,h,296.0,104.0,3,1.0,3.0,1910.0,1135000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
345,Ascot Vale,h,298.0,147.0,4,2.0,4.0,1920.0,950000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
346,Ascot Vale,u,0.0,148.0,3,2.0,3.0,,790000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
347,Ascot Vale,u,1957.0,69.0,2,1.0,2.0,2012.0,390000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
348,Ascot Vale,h,552.0,155.0,4,1.0,4.0,1920.0,1345000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
349,Ascot Vale,h,416.0,168.0,3,2.0,3.0,1900.0,1381500.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
350,Ascot Vale,h,285.0,172.0,3,2.0,3.0,2011.0,940000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
351,Ascot Vale,h,314.0,177.0,3,2.0,3.0,2010.0,995000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
352,Ascot Vale,h,536.0,,3,1.0,3.0,,1050000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
353,Ascot Vale,h,576.0,120.0,3,2.0,3.0,1940.0,786000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
354,Ascot Vale,h,252.0,108.0,2,1.0,2.0,1910.0,705000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
355,Ascot Vale,h,124.0,77.0,2,1.0,2.0,1900.0,760000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
356,Ascot Vale,u,0.0,,3,1.0,3.0,1972.0,487500.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
357,Ascot Vale,t,200.0,144.0,3,2.0,3.0,2003.0,1000000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
358,Ascot Vale,h,349.0,,4,2.0,4.0,1920.0,1110000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
359,Ascot Vale,h,664.0,,4,1.0,4.0,,1300000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
360,Ascot Vale,h,555.0,,3,1.0,3.0,,1060000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
361,Ascot Vale,h,459.0,,3,2.0,3.0,,1410000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
362,Ascot Vale,h,278.0,166.0,3,1.0,2.0,1900.0,1305000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
363,Ascot Vale,h,254.0,,3,2.0,3.0,,932500.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
364,Ascot Vale,h,216.0,,3,1.0,3.0,,965000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
365,Ascot Vale,h,452.0,175.0,3,1.0,3.0,1960.0,1215000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
366,Ascot Vale,u,194.0,71.0,2,1.0,2.0,1900.0,545000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
367,Ascot Vale,h,598.0,273.0,4,2.0,4.0,2012.0,1705000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
368,Ascot Vale,h,194.0,,3,1.0,2.0,,970000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
369,Ascot Vale,h,407.0,,2,1.0,2.0,,925000.0,3032.0,3032.0,111.61363636363636,40.04545454545455,114.4034090909091
370,Ashburton,h,753.0,399.0,4,3.0,4.0,2015.0,2650000.0,3147.0,,,,
371,Ashburton,h,599.0,220.0,3,2.0,3.0,1930.0,1670000.0,3147.0,,,,
372,Ashburton,t,203.0,,3,2.0,3.0,,955000.0,3147.0,,,,
373,Ashburton,t,310.0,315.0,3,3.0,3.0,2014.0,2050000.0,3147.0,,,,
374,Ashburton,u,710.0,,2,1.0,2.0,2010.0,500000.0,3147.0,,,,
375,Ashburton,h,679.0,,2,1.0,2.0,,1575000.0,3147.0,,,,
376,Ashburton,h,731.0,149.0,3,2.0,3.0,1935.0,1555000.0,3147.0,,,,
377,Ashburton,h,276.0,178.0,3,3.0,3.0,2004.0,1100000.0,3147.0,,,,
378,Ashburton,h,583.0,112.0,3,1.0,3.0,1950.0,1337000.0,3147.0,,,,
379,Ashburton,h,681.0,,4,2.0,4.0,1940.0,2215000.0,3147.0,,,,
380,Ashburton,h,516.0,145.0,3,2.0,3.0,1920.0,1518000.0,3147.0,,,,
381,Ashburton,h,806.0,101.0,3,1.0,3.0,1950.0,1710000.0,3147.0,,,,
382,Ashburton,h,780.0,152.0,3,1.0,3.0,1940.0,1655000.0,3147.0,,,,
383,Ashburton,h,780.0,180.0,4,2.0,4.0,1938.0,1550000.0,3147.0,,,,
384,Ashburton,h,351.0,228.0,3,2.0,3.0,2006.0,1662000.0,3147.0,,,,
385,Ashburton,h,702.0,145.0,3,2.0,3.0,1945.0,1665000.0,3147.0,,,,
386,Ashburton,h,704.0,,2,1.0,2.0,,1445000.0,3147.0,,,,
387,Ashburton,h,755.0,444.0,5,5.0,5.0,2015.0,3510000.0,3147.0,,,,
388,Ashburton,t,227.0,,3,1.0,3.0,,968000.0,3147.0,,,,
389,Ashburton,t,153.0,110.0,3,2.0,3.0,1990.0,900000.0,3147.0,,,,
390,Ashburton,h,545.0,,3,1.0,3.0,,1500000.0,3147.0,,,,
391,Ashburton,h,1075.0,390.0,5,4.0,6.0,2010.0,2752000.0,3147.0,,,,
392,Ashburton,h,710.0,139.0,3,2.0,3.0,1945.0,1500000.0,3147.0,,,,
393,Ashburton,h,749.0,206.0,4,2.0,4.0,1950.0,1800000.0,3147.0,,,,
394,Ashburton,h,724.0,168.0,3,2.0,3.0,1940.0,1830000.0,3147.0,,,,
395,Ashburton,h,605.0,111.0,3,1.0,3.0,1950.0,1415000.0,3147.0,,,,
396,Ashburton,h,687.0,104.0,2,1.0,2.0,1940.0,1440000.0,3147.0,,,,
397,Ashburton,t,321.0,199.0,4,2.0,4.0,2007.0,1250000.0,3147.0,,,,
398,Ashburton,h,583.0,,3,1.0,3.0,,1422000.0,3147.0,,,,
399,Ashburton,h,700.0,266.0,5,3.0,5.0,1950.0,1600000.0,3147.0,,,,
400,Ashburton,h,696.0,274.0,4,2.0,4.0,2000.0,1860000.0,3147.0,,,,
401,Ashburton,t,295.0,,3,2.0,3.0,1990.0,1710000.0,3147.0,,,,
402,Ashburton,h,514.0,240.0,4,2.0,4.0,1935.0,1790000.0,3147.0,,,,
403,Ashburton,h,844.0,278.0,4,2.0,4.0,1940.0,1950000.0,3147.0,,,,
404,Ashburton,h,637.0,,3,1.0,3.0,,1600000.0,3147.0,,,,
405,Ashburton,h,1063.0,,3,1.0,3.0,,1320000.0,3147.0,,,,
406,Ashburton,h,697.0,164.0,3,1.0,3.0,1947.0,1650000.0,3147.0,,,,
407,Ashwood,h,583.0,,2,1.0,2.0,1950.0,995000.0,3147.0,,,,
408,Ashwood,h,842.0,,3,1.0,3.0,,1250000.0,3147.0,,,,
409,Ashwood,u,467.0,,3,2.0,3.0,,1045000.0,3147.0,,,,
410,Ashwood,h,372.0,201.0,4,3.0,4.0,2016.0,1200000.0,3147.0,,,,
411,Ashwood,h,695.0,114.0,2,1.0,2.0,1950.0,1075000.0,3147.0,,,,
412,Ashwood,h,621.0,203.0,4,2.0,2.0,2000.0,1500000.0,3147.0,,,,
413,Ashwood,h,723.0,,3,1.0,3.0,,1120000.0,3147.0,,,,
414,Ashwood,t,367.0,110.0,2,1.0,2.0,1970.0,700000.0,3147.0,,,,
415,Ashwood,h,400.0,94.0,3,2.0,3.0,1950.0,761000.0,3147.0,,,,
416,Ashwood,h,724.0,,4,2.0,4.0,,1270000.0,3147.0,,,,
417,Ashwood,h,526.0,,4,2.0,4.0,,1510000.0,3147.0,,,,
418,Ashwood,h,792.0,792.0,3,1.0,3.0,1950.0,1365000.0,3147.0,,,,
419,Ashwood,h,803.0,152.0,4,2.0,3.0,1970.0,1100000.0,3147.0,,,,
420,Ashwood,h,724.0,,4,3.0,4.0,,1415000.0,3147.0,,,,
421,Ashwood,u,216.0,90.0,2,1.0,2.0,2003.0,690000.0,3147.0,,,,
422,Ashwood,h,782.0,215.0,3,2.0,3.0,1950.0,1631000.0,3147.0,,,,
423,Ashwood,h,593.0,255.0,4,2.0,4.0,1930.0,1500000.0,3147.0,,,,
424,Ashwood,h,772.0,,3,1.0,2.0,,1060000.0,3147.0,,,,
425,Ashwood,h,585.0,317.0,5,3.0,5.0,2000.0,1529500.0,3147.0,,,,
426,Ashwood,u,153.0,80.0,2,1.0,2.0,1970.0,600000.0,3147.0,,,,
427,Ashwood,u,72.0,,2,1.0,2.0,,535000.0,3147.0,,,,
428,Ashwood,h,557.0,,3,1.0,3.0,1960.0,785000.0,3147.0,,,,
429,Ashwood,h,766.0,192.0,4,2.0,4.0,1950.0,1240000.0,3147.0,,,,
430,Ashwood,u,192.0,88.0,2,1.0,2.0,2007.0,700000.0,3147.0,,,,
431,Ashwood,h,727.0,,4,2.0,4.0,,1350000.0,3147.0,,,,
432,Ashwood,h,586.0,86.0,2,1.0,2.0,1950.0,1110000.0,3147.0,,,,
433,Ashwood,h,760.0,120.0,3,1.0,3.0,1960.0,1305000.0,3147.0,,,,
434,Ashwood,h,320.0,85.0,3,2.0,3.0,1958.0,855000.0,3147.0,,,,
435,Ashwood,t,256.0,134.0,3,2.0,3.0,2012.0,900500.0,3147.0,,,,
436,Ashwood,h,839.0,198.0,3,2.0,3.0,1970.0,1200000.0,3147.0,,,,
437,Ashwood,t,212.0,130.0,3,1.0,2.0,2012.0,830000.0,3147.0,,,,
438,Avondale Heights,h,593.0,118.0,3,1.0,3.0,1970.0,850000.0,3034.0,,,,
439,Avondale Heights,h,0.0,103.0,3,1.0,3.0,1980.0,750000.0,3034.0,,,,
440,Avondale Heights,t,557.0,181.0,3,3.0,3.0,2017.0,851000.0,3034.0,,,,
441,Avondale Heights,h,542.0,,3,1.0,3.0,,848000.0,3034.0,,,,
442,Avondale Heights,h,350.0,,4,2.0,4.0,2008.0,806000.0,3034.0,,,,
443,Avondale Heights,h,569.0,225.0,4,2.0,3.0,2008.0,1155000.0,3034.0,,,,
444,Avondale Heights,h,671.0,,3,2.0,3.0,,670000.0,3034.0,,,,
445,Avondale Heights,h,673.0,,4,5.0,4.0,,1200000.0,3034.0,,,,
446,Avondale Heights,h,571.0,,3,1.0,2.0,,636000.0,3034.0,,,,
447,Avondale Heights,h,570.0,120.0,3,1.0,3.0,1970.0,680000.0,3034.0,,,,
448,Avondale Heights,h,789.0,,4,3.0,4.0,,1160000.0,3034.0,,,,
449,Avondale Heights,h,529.0,,3,1.0,3.0,,750000.0,3034.0,,,,
450,Avondale Heights,h,550.0,143.0,3,1.0,3.0,1970.0,627500.0,3034.0,,,,
451,Avondale Heights,t,339.0,,3,2.0,3.0,,880000.0,3034.0,,,,
452,Avondale Heights,h,761.0,281.0,4,3.0,4.0,1970.0,950000.0,3034.0,,,,
453,Avondale Heights,h,1801.0,,4,3.0,4.0,,1600000.0,3034.0,,,,
454,Avondale Heights,t,136.0,,2,1.0,2.0,2012.0,585000.0,3034.0,,,,
455,Avondale Heights,h,574.0,,3,1.0,3.0,,650000.0,3034.0,,,,
456,Avondale Heights,h,606.0,,3,1.0,3.0,,725000.0,3034.0,,,,
457,Avondale Heights,u,289.0,,3,2.0,3.0,,665000.0,3034.0,,,,
458,Avondale Heights,h,177.0,,3,1.0,3.0,,560500.0,3034.0,,,,
459,Avondale Heights,h,649.0,,3,1.0,3.0,,615000.0,3034.0,,,,
460,Avondale Heights,h,704.0,,3,1.0,3.0,,845000.0,3034.0,,,,
461,Avondale Heights,h,322.0,,3,1.0,3.0,,585000.0,3034.0,,,,
462,Avondale Heights,u,263.0,,2,1.0,2.0,1999.0,440000.0,3034.0,,,,
463,Avondale Heights,h,766.0,149.0,3,1.0,3.0,,850000.0,3034.0,,,,
464,Avondale Heights,h,574.0,,5,2.0,5.0,,850000.0,3034.0,,,,
465,Avondale Heights,h,581.0,106.0,3,1.0,3.0,1960.0,705000.0,3034.0,,,,
466,Avondale Heights,h,873.0,395.0,4,3.0,4.0,1992.0,1100000.0,3034.0,,,,
467,Avondale Heights,h,586.0,118.0,3,1.0,3.0,1965.0,892500.0,3034.0,,,,
468,Avondale Heights,h,588.0,,3,1.0,3.0,,695000.0,3034.0,,,,
469,Avondale Heights,h,220.0,101.0,2,1.0,2.0,1995.0,522500.0,3034.0,,,,
470,Avondale Heights,h,554.0,140.0,4,2.0,4.0,1960.0,680000.0,3034.0,,,,
471,Avondale Heights,u,260.0,,3,1.0,3.0,1990.0,500000.0,3034.0,,,,
472,Avondale Heights,t,158.0,,2,1.0,2.0,1993.0,550000.0,3034.0,,,,
473,Avondale Heights,h,705.0,,3,2.0,3.0,,730000.0,3034.0,,,,
474,Avondale Heights,h,812.0,117.0,3,1.0,3.0,1960.0,875000.0,3034.0,,,,
475,Avondale Heights,h,585.0,,3,2.0,3.0,,850000.0,3034.0,,,,
476,Avondale Heights,h,597.0,,3,1.0,3.0,,635000.0,3034.0,,,,
477,Avondale Heights,h,589.0,150.0,4,2.0,4.0,1961.0,762000.0,3034.0,,,,
478,Avondale Heights,u,0.0,85.0,2,1.0,2.0,1995.0,411000.0,3034.0,,,,
479,Avondale Heights,h,570.0,,4,2.0,4.0,,790000.0,3034.0,,,,
480,Avondale Heights,h,569.0,,4,1.0,4.0,,605000.0,3034.0,,,,
481,Avondale Heights,h,593.0,103.0,3,2.0,3.0,1970.0,805000.0,3034.0,,,,
482,Avondale Heights,h,585.0,,4,2.0,4.0,1960.0,890000.0,3034.0,,,,
483,Avondale Heights,h,549.0,,3,1.0,3.0,,795000.0,3034.0,,,,
484,Avondale Heights,h,582.0,153.0,3,2.0,4.0,1950.0,634000.0,3034.0,,,,
485,Avondale Heights,h,590.0,,3,1.0,3.0,1960.0,642000.0,3034.0,,,,
486,Avondale Heights,h,638.0,,3,2.0,3.0,,863000.0,3034.0,,,,
487,Avondale Heights,h,607.0,,3,1.0,3.0,,740000.0,3034.0,,,,
488,Balaclava,h,244.0,180.0,4,2.0,3.0,1900.0,1819000.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
489,Balaclava,u,0.0,61.0,2,1.0,2.0,1965.0,410000.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
490,Balaclava,u,0.0,,1,1.0,1.0,,280000.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
491,Balaclava,t,114.0,120.0,2,1.0,2.0,2000.0,1015000.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
492,Balaclava,u,0.0,65.0,2,1.0,2.0,1960.0,502500.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
493,Balaclava,u,0.0,58.0,2,1.0,2.0,1970.0,520000.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
494,Balaclava,u,0.0,61.0,2,1.0,2.0,1960.0,442000.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
495,Balaclava,h,178.0,100.0,3,1.0,3.0,1920.0,1193000.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
496,Balaclava,u,0.0,49.0,2,1.0,2.0,1960.0,416000.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
497,Balaclava,u,0.0,,2,1.0,2.0,,820000.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
498,Balaclava,u,0.0,59.0,2,1.0,2.0,1970.0,474000.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
499,Balaclava,h,159.0,84.0,2,1.0,2.0,1930.0,981000.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
500,Balaclava,h,339.0,159.0,3,2.0,3.0,1890.0,1690000.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
501,Balaclava,u,483.0,51.0,2,1.0,2.0,1970.0,540000.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
502,Balaclava,h,157.0,,3,1.0,3.0,1928.0,1080000.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
503,Balaclava,u,0.0,,1,1.0,1.0,,500000.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
504,Balaclava,u,0.0,,2,0.0,2.0,,497500.0,3183.0,3183.0,127.51840490797547,119.57361963190183,271.02453987730064
505,Balwyn,h,659.0,123.0,2,1.0,2.0,1920.0,2100000.0,3103.0,,,,
506,Balwyn,h,715.0,218.0,4,2.0,4.0,1985.0,1800000.0,3103.0,,,,
507,Balwyn,t,208.0,129.0,2,1.0,2.0,2000.0,1255000.0,3103.0,,,,
508,Balwyn,u,206.0,112.0,3,2.0,3.0,1998.0,1070000.0,3103.0,,,,
509,Balwyn,h,715.0,420.0,5,3.0,5.0,2009.0,2570000.0,3103.0,,,,
510,Balwyn,h,744.0,226.0,4,2.0,4.0,1985.0,2400000.0,3103.0,,,,
511,Balwyn,h,651.0,266.0,3,3.0,3.0,,2200000.0,3103.0,,,,
512,Balwyn,h,651.0,410.0,5,5.0,5.0,,3250000.0,3103.0,,,,
513,Balwyn,u,122.0,97.0,2,1.0,2.0,1977.0,806000.0,3103.0,,,,
514,Balwyn,h,2051.0,449.0,6,4.0,6.0,1935.0,4000000.0,3103.0,,,,
